scenario,group,rg,frac_shared_causal,pop,trait,phi_mode,seed,corr_prscsx,corr_prscsx_mt,delta
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,14,0.7884507745010075,0.8540697430271708,0.06561896852616322
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,15,0.7839209156850495,0.8332310650168084,0.04931014933175892
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,16,0.8285517005764998,0.8768630433231459,0.04831134274664606
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,17,0.8217629749359886,0.8686816042792114,0.04691862934322277
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,18,0.8077624920352053,0.8525056570510812,0.04474316501587583
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,19,0.7908921849266983,0.858306013420914,0.06741382849421562
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,2,0.8275172608848776,0.8756370703767843,0.04811980949190664
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,20,0.8050241141399861,0.8511250014572104,0.04610088731722428
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,21,0.8026249603004709,0.8662844139188923,0.0636594536184214
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,22,0.8008050615216676,0.8739343156977254,0.07312925417605776
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,23,0.8115199534765765,0.8720838388902687,0.06056388541369229
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,24,0.7972684218976243,0.8431261551934855,0.04585773329586129
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,25,0.8041086689246021,0.8451689256573597,0.041060256732757594
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,26,0.8099312172297224,0.8699778735643758,0.06004665633465345
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,27,0.8132050080258734,0.8462663526720409,0.0330613446461675
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,28,0.8006462184395279,0.841607457914279,0.040961239474751165
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,29,0.7940196866608371,0.8713149123518656,0.07729522569102854
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,3,0.7937624163341458,0.8657273609401064,0.07196494460596059
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,30,0.7825846963227328,0.8441185049841408,0.06153380866140801
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,4,0.8010261295838716,0.8629190959366911,0.06189296635281949
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,5,0.8054732769741957,0.8789969524756268,0.07352367550143113
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,6,0.796811265165942,0.8537544334006161,0.056943168234674046
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,7,0.8145709858481383,0.8697397482703303,0.05516876242219204
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,8,0.8065200199169918,0.8551017861182204,0.04858176620122856
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,auto,9,0.7891142596185295,0.8563047682565901,0.06719050863806053
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,1,0.9194534081242807,0.9385232598877745,0.01906985176349385
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,10,0.9213106836714029,0.9301485215016101,0.008837837830207196
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,11,0.9160162902995561,0.9251132961512113,0.009097005851655182
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,12,0.9179048430424913,0.9278873681327386,0.00998252509024733
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,13,0.9249198233376523,0.946844577808482,0.021924754470829644
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,14,0.9155083824949336,0.92449215375394,0.008983771259006401
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,15,0.918087287138591,0.9361729501215451,0.01808566298295411
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,16,0.9149377825799552,0.9359995163918562,0.021061733811901018
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,17,0.9158779851081937,0.9318743014899876,0.015996316381793885
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,18,0.9176636980516779,0.9300241024329706,0.012360404381292711
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,19,0.9149416440595298,0.9269328302916788,0.01199118623214901
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,2,0.9274785962188181,0.9443858792335798,0.01690728301476163
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,20,0.9199333751747124,0.9342874112742902,0.01435403609957775
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,21,0.9149136547415074,0.948992322820285,0.034078668078777574
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,22,0.9178299132932441,0.9322524928931404,0.014422579599896235
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,23,0.9081619242620722,0.9308172793007692,0.022655355038696978
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,24,0.90580053865237,0.9187157322501743,0.012915193597804353
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,25,0.9304002921206637,0.9472273697178188,0.016827077597155182
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,26,0.9100769458438116,0.9297189087296669,0.01964196288585529
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,27,0.9139433516152501,0.9241186745867478,0.010175322971497702
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,28,0.9158613343102301,0.9268401886322384,0.010978854322008291
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,29,0.9148277976389497,0.9230546578257609,0.00822686018681118
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,3,0.9108517028552926,0.9255952766097844,0.014743573754491757
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,30,0.9202597010334225,0.930488368117546,0.01022866708412351
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,4,0.9040774171404367,0.9197436858768777,0.015666268736441058
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,5,0.9184978357835832,0.9338488197954466,0.015350984011863411
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,6,0.9139054640563123,0.9323539783161945,0.018448514259882143
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,7,0.9227992384299414,0.9360060234708589,0.013206785040917546
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,8,0.9205164742465514,0.931543395560465,0.011026921313913585
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,auto,9,0.9205724297717601,0.9318044132007434,0.011231983428983239
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,1,0.9138755257854382,0.9333682325136345,0.019492706728196363
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,10,0.9018972949901204,0.914622785538633,0.012725490548512575
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,11,0.9181004716841322,0.9367297120817192,0.018629240397586955
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,12,0.9079007209778632,0.9210846997329153,0.013183978755052062
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,13,0.9090025807621811,0.931211488277576,0.02220890751539495
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,14,0.9173846047820419,0.9269687640750656,0.009584159293023697
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,15,0.9097754438801614,0.9287592984504107,0.018983854570249314
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,16,0.91845610822291,0.9333538002491277,0.014897692026217713
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,17,0.9233161793311669,0.9428040208505934,0.019487841519426508
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,18,0.913591328502307,0.9311536219961573,0.0175622934938503
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,19,0.9218062514394537,0.9352472784555351,0.013441027016081408
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,2,0.9171147166700622,0.9230755859846965,0.005960869314634354
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,20,0.9134684961652378,0.9221983862958527,0.00872989013061487
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,21,0.9173535724980866,0.9304845564435859,0.013130983945499275
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,22,0.9176511283895008,0.9361573712052766,0.018506242815775842
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,23,0.9225948705630277,0.9342841780102584,0.011689307447230735
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,24,0.911861940818186,0.9240237519666913,0.012161811148505342
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,25,0.9130183588005484,0.9325517281841245,0.019533369383576082
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,26,0.9212542027820788,0.9363660776642134,0.015111874882134613
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,27,0.9203720675131107,0.9346481690376708,0.014276101524560048
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,28,0.9328754902025537,0.9457808165227168,0.012905326320163168
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,29,0.9186564411300155,0.9245097452245887,0.005853304094573186
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,3,0.9164662092025684,0.9267117408147861,0.010245531612217751
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,30,0.9228788345281059,0.9344270361440628,0.011548201615956821
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,4,0.9101843903742968,0.9251125002283472,0.014928109854050464
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,5,0.9151876026321561,0.9251021732652732,0.00991457063311707
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,6,0.9037282559947651,0.921739973582213,0.018011717587447906
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,7,0.9267569841560839,0.9320809299607264,0.005323945804642571
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,8,0.9219639583980773,0.9346596372832484,0.012695678885171091
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,auto,9,0.9172918614462626,0.9431459660252948,0.025854104579032144
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,1,0.8497878128809029,0.8755361971532506,0.025748384272347713
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,10,0.8295117204603324,0.8409941823638949,0.011482461903562502
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,11,0.8353823989907375,0.8209340144823059,-0.014448384508431666
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,12,0.8552451805869364,0.8719800997100186,0.016734919123082115
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,13,0.8348907933957245,0.8700673296800443,0.035176536284319826
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,14,0.8297068848030226,0.8229912328691427,-0.006715651933879907
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,15,0.8323507736484493,0.8552190040003128,0.022868230351863472
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,16,0.858125476466563,0.876195827578652,0.01807035111208899
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,17,0.8436458703150914,0.8323715153876748,-0.011274354927416574
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,18,0.8146997497634171,0.8081440459021028,-0.0065557038613143215
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,19,0.8350502089405653,0.8442363262520378,0.009186117311472564
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,2,0.8247358860124665,0.8180787519170402,-0.0066571340954263425
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,20,0.8359010226732204,0.8510751929007978,0.015174170227577388
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,21,0.8419320712412971,0.8608718591071955,0.01893978786589845
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,22,0.8435724419721069,0.8466966763266206,0.0031242343545136997
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,23,0.8247682922205333,0.8551884819105793,0.030420189690046007
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,24,0.8383044851295207,0.8495337263827359,0.011229241253215227
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,25,0.843600292883245,0.85325808743041,0.009657794547164977
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,26,0.8422732977341126,0.8464993283265577,0.004226030592445085
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,27,0.8186745245996141,0.8192572771729127,0.0005827525732986505
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,28,0.848578992143568,0.8846210533971539,0.03604206125358589
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,29,0.8367218766926385,0.8563473754042487,0.019625498711610123
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,3,0.8292268211528997,0.8596924426718778,0.030465621518978137
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,30,0.8598864186355081,0.8660431426884146,0.00615672405290657
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,4,0.8603153799344047,0.8655892453483978,0.005273865413993106
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,5,0.8254303395500319,0.8444638059694424,0.019033466419410505
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,6,0.8218005670676813,0.8482457370422338,0.026445169974552485
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,7,0.8505850258977271,0.857109336226769,0.0065243103290418825
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,8,0.8534144693618695,0.874312164146096,0.02089769478422654
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,0,fixed,9,0.8324716664009427,0.8343119597794079,0.001840293378465141
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,1,0.8293850059592696,0.8543593145763747,0.024974308617105145
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,10,0.8274019951118766,0.8559526547042737,0.02855065959239711
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,11,0.8347634593238974,0.8694996797375033,0.03473622041360591
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,12,0.8194648033439101,0.8379753131429275,0.01851050979901736
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,13,0.8131078727217484,0.8090897990547301,-0.00401807366701834
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,14,0.8198541973906229,0.8396413991913699,0.019787201800747
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,15,0.8178884216050056,0.8325245837786092,0.014636162173603529
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,16,0.8491990410008806,0.858902000629937,0.009702959629056429
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,17,0.8514967202651135,0.8485352616920999,-0.0029614585730135534
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,18,0.8354816735619519,0.853662266752073,0.018180593190121108
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,19,0.8262017717277147,0.8465356251710919,0.020333853443377237
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,2,0.857579282662694,0.8683017295848787,0.010722446922184714
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,20,0.8334580267435181,0.8354541161182216,0.0019960893747035247
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,21,0.8340819485607881,0.8679608497723532,0.033878901211565116
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,22,0.8439873276292029,0.8775868928336092,0.03359956520440632
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,23,0.8443241286314223,0.8677449401154936,0.02342081148407138
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,24,0.8339766308993829,0.8404865209352053,0.006509890035822363
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,25,0.8283378940288274,0.8478637832540913,0.01952588922526388
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,26,0.8430586569478025,0.8512851623435711,0.008226505395768635
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,27,0.8418035501727088,0.8460399894310806,0.004236439258371805
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,28,0.8322526497155494,0.8219436547234246,-0.010308994992124787
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,29,0.8342151305314237,0.8671684833116686,0.032953352780244916
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,3,0.8271218511409314,0.868324076465882,0.04120222532495066
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,30,0.8128834806613836,0.8581966362624688,0.045313155601085175
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,4,0.8318238171871264,0.8594343130800289,0.027610495892902542
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,5,0.8434041237778481,0.8818694111411607,0.03846528736331256
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,6,0.828435811174083,0.8625512808066461,0.03411546963256307
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,7,0.8406536487689621,0.8532701822806522,0.01261653351169012
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,8,0.8364706354957562,0.8475959428298147,0.011125307334058476
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EAS,1,fixed,9,0.8227044006486843,0.8481018931782057,0.025397492529521393
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,1,0.932101369890765,0.9299763627350713,-0.0021250071556936367
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,10,0.929839045326791,0.9273150460327443,-0.002523999294046675
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,11,0.9216300077589596,0.9217311908127598,0.0001011830538001357
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,12,0.9252859177543016,0.9302589441874239,0.004973026433122363
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,13,0.9344668710129076,0.9404717918168042,0.006004920803896585
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,14,0.9229655597366145,0.9135455948194553,-0.00941996491715924
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,15,0.9251642248024555,0.9374529279458759,0.012288703143420343
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,16,0.9270816013988175,0.937233429987367,0.010151828588549572
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,17,0.9255799175240902,0.9318375676297023,0.006257650105612078
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,18,0.9247593187118218,0.9247010812071714,-5.823750465039357e-05
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,19,0.9237963545398187,0.9248738533308506,0.0010774987910319167
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,2,0.936929794324363,0.9473112191919366,0.010381424867573652
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,20,0.9295504168084405,0.9337147733635475,0.004164356555106941
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,21,0.9268511878660612,0.9407715742103591,0.01392038634429782
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,22,0.9269963641534857,0.9263755348139683,-0.0006208293395174591
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,23,0.9200797419043609,0.9281464007161327,0.00806665881177182
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,24,0.9152051917175509,0.9135773055841073,-0.0016278861334435568
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,25,0.939066397496894,0.9467180258127869,0.007651628315892833
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,26,0.9185148256395581,0.9261692528708484,0.007654427231290284
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,27,0.9235323200061498,0.9286503463805273,0.005118026374377527
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,28,0.9220383209706606,0.9183835437883606,-0.0036547771823000064
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,29,0.9238035003908482,0.924294369080913,0.0004908686900647607
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,3,0.9213219425195653,0.9255522198211148,0.004230277301549457
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,30,0.9279545361067928,0.9276468787260722,-0.0003076573807205829
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,4,0.9139960678893013,0.9164413901086239,0.0024453222193225876
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,5,0.9268772575457027,0.9300564107786753,0.003179153232972576
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,6,0.922703338654268,0.923642720991461,0.0009393823371930399
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,7,0.9324590915450199,0.9328582625617592,0.0003991710167392526
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,8,0.9297037782525943,0.9318646320020803,0.002160853749485936
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,0,fixed,9,0.9282825774116155,0.9298152693601547,0.001532691948539222
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,1,0.9237436965578296,0.9358135494077993,0.012069852849969642
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,10,0.9092441082114244,0.9112139806115063,0.00196987240008184
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,11,0.9273614802027308,0.937066355577047,0.00970487537431619
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,12,0.9170295585622193,0.917432997904973,0.0004034393427536642
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,13,0.9186356230578706,0.9230489276060073,0.0044133045481367095
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,14,0.929084020887581,0.9216196685275564,-0.007464352360024629
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,15,0.9181084811228892,0.9250829568975824,0.006974475774693123
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,16,0.9246945979066845,0.9344301002242755,0.009735502317591016
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,17,0.9314179642048944,0.9408688413076524,0.009450877102757937
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,18,0.9225328543239164,0.9325815287287101,0.010048674404793734
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,19,0.9280743877191271,0.9299292844600736,0.0018548967409465211
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,2,0.9227740991695584,0.9186796092831709,-0.004094489886387498
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,20,0.9198725878795544,0.920843691106293,0.0009711032267386566
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,21,0.9263252784053632,0.9299357499886938,0.00361047158333061
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,22,0.9296247267860938,0.9409554549171655,0.011330728131071721
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,23,0.9308439833442668,0.9321008166688769,0.0012568333246101293
rgfrac_rg0.4_f0.00,rg_frac_grid,0.4,0.0,EUR,1,fixed,24,0.9200188987531152,0.921162008380218,0.0011431096271028451
